sno,label,cluster,algorithm,applic,assign,base,class,comput,confer,data,databas,depart,design,develop,distribut,email,engin,gener,graduat,group,home,homework,includ,inform,interest,lab,languag,lectur,link,mail,model,network,offic,page,paper,parallel,phone,problem,process,professor,program,project,public,research,scienc,softwar,student,system,time,univers,web,work
1395,1,0,0.027928506,0,0.153300039,0,0.053209365,0.025246096,0,0.057319715,0,0,0,0,0,0.047858021,0,0,0,0.130342482,0,0,0.025917894,0,0,0,0.026675936,0,0,0,0,0,0.066540186,0,0,0,0.048301391,0.958143194,0,0.023631745,0.124528512,0,0,0,0,0,0.040276002,0,0.073045931,0,0,0.021894618
1396,2,3,0,0,0,0,0,0.347970112,0,0,0,0.242239773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346005453,0,0,0,0,0,0,0.404268568,0,0,0,0,0,0,0.673968814,0,0.197045258,0,0,0,0,0.209816704,0,0
1397,1,0,0,0,0.334058387,0,0.289873292,0.068767678,0,0,0,0,0.135599679,0,0.153034735,0,0,0,0,0,0,0.580072556,0,0.300603402,0,0,0,0,0,0.131873857,0,0,0.48332902,0,0,0,0.263135695,0,0,0,0,0,0,0,0,0,0,0.103720519,0,0,0,0
1398,3,1,0,0,0,0,0,0.080403899,0,0,0,0.111946524,0,0,0,0,0,0,0,0,0,0,0.16508689,0.23431246,0,0,0,0,0,0,0,0.351738108,0,0,0,0,0,0,0,0,0,0.411403542,0.155730963,0.109215751,0.091060735,0,0.513084893,0,0,0.193925634,0.510430287,0
1399,2,2,0.78445442,0.133262348,0,0,0,0.295462927,0,0,0,0,0.11652183,0,0,0.112019465,0,0,0.117951124,0,0,0,0,0.086103592,0.090466409,0,0,0,0,0,0.13895645,0,0,0,0.126755519,0,0.113057246,0.135920585,0.274612951,0.110627868,0,0,0,0.080267763,0.066924792,0,0.09427252,0.178255652,0.113983905,0.071262508,0,0
1400,0,1,0,0,0,0,0,0.242366971,0,0,0,0,0,0,0,0.459445432,0,0,0,0,0,0,0,0,0.371046033,0,0,0,0,0,0,0,0,0.323425019,0,0,0,0,0,0,0,0,0,0,0.274490599,0,0.386656719,0,0,0,0.512874973,0
1401,1,0,0.144313542,0,0.950567346,0,0.274946034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,2,3,0,0,0,0,0,0.180268094,0,0,0,0.25098766,0,0,0,0.341727059,0,0,0,0,0,0,0,0.262667986,0,0,0,0,0,0.345695094,0,0,0,0.240557578,0,0,0.344892919,0,0,0.337481847,0,0.307459933,0,0,0.408322114,0,0,0,0,0.217393713,0,0
1403,1,0,0,0,0,0,0.341908361,0.162224286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342824072,0.412850864,0,0.311092988,0,0,0,0.432958275,0,0,0,0,0,0,0.533456707,0,0,0,0,0,0,0,0,0,0,0
1404,1,2,0,0.03452519,0.092962895,0.017327364,0.129067068,0.030619042,0,0,0,0,0,0.266574511,0,0,0.114322422,0,0.061116812,0,0.04706804,0,0.047150721,0.044614895,0.023437752,0,0,0,0.030446165,0.088075924,0.324003597,0,0.026900486,0.04085938,0,0,0,0,0.498021014,0,0,0.195836,0,0,0.026007997,0.678438684,0.097695312,0,0,0.009231233,0,0.066385733
1405,2,0,0,0.389148571,0,0,0.363692897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439155469,0,0.330914136,0,0,0.303207188,0,0,0,0,0,0,0,0.567445659,0,0,0,0,0,0,0,0,0,0,0
1406,0,1,0,0,0,0,0,0.283099898,0,0,0,0,0,0,0,0,0,0,0,0,0.652777963,0,0,0,0,0,0,0,0,0,0,0,0.248718586,0.188890403,0,0,0,0,0,0,0,0,0,0,0.32062232,0,0.451639418,0,0,0.170701694,0,0.245517729
1407,2,2,0,0,0,0,0,0.403862057,0,0,0,0.140574506,0,0,0,0,0,0.220843886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433148628,0,0,0,0.234601665,0.189018631,0.332013979,0.172203797,0.195555899,0.27429079,0.114347613,0,0,0.456851061,0,0.121759029,0,0
1408,0,3,0,0,0.158212155,0,0,0.325688049,0.166084456,0,0,0.090691236,0,0.141774736,0.144956427,0,0,0,0,0.26903796,0.100130488,0,0.133741841,0.189823551,0,0.155696917,0,0,0.129539679,0,0,0,0.114453833,0.173844915,0,0,0,0,0,0,0.214197859,0.444387129,0,0.088478955,0.368855159,0,0.103916365,0,0,0.392762428,0.137838294,0
1409,0,3,0,0,0,0,0,0.142995865,0,0,0,0.199093455,0,0,0,0,0,0,0,0,0.219815338,0,0,0.416717514,0.437832336,0,0,0,0.284377005,0.274219181,0,0,0,0.190819897,0,0,0.273582864,0,0,0,0,0,0,0.388473719,0.16194872,0,0.228126431,0,0,0.172445392,0,0
1410,0,2,0,0,0,0.098755418,0,0.218137356,0,0.099053502,0,0.121485247,0.086026914,0.094957019,0,0.248108588,0.162892037,0,0.087082148,0.180194605,0.402388725,0,0,0.06356943,0.133580909,0,0,0,0.173524592,0,0,0.095427239,0,0.291091967,0.187164691,0,0,0,0,0,0,0,0.253500694,0.355565371,0.148229736,0,0.069600469,0.065802192,0,0.052612405,0,0.454029876
1411,0,3,0,0,0,0.243927132,0,0.431041622,0.274761821,0,0,0.150035048,0,0,0,0,0,0,0,0,0.331301747,0,0,0,0,0,0,0,0.214303968,0,0,0,0.1893467,0,0.231149577,0,0,0,0,0,0,0,0,0.146375161,0.488172429,0,0,0,0,0.389859917,0,0
1412,0,1,0,0,0,0,0,0,0,0,0,0.227588657,0,0,0,0,0.305159525,0,0,0,0.50255271,0,0,0,0,0.390719697,0,0,0,0.313466735,0,0,0.287220632,0.218130948,0,0,0,0,0,0,0,0,0,0,0.185127591,0,0.260776971,0,0,0.197126597,0,0.283524277
1413,1,0,0.103158574,0,0.056623914,0,0.049134406,0.069937985,0,0,0,0,0.229845586,0,0,0.176771544,0,0,0,0,0,0.524395014,0,0,0.035689973,0,0,0,0,0,0,0,0.040962871,0.77773572,0,0.054168884,0.044602302,0,0,0.043643886,0,0.039761387,0,0,0,0.048050997,0,0.035161888,0,0,0,0
1414,0,3,0,0,0,0,0,0.131817308,0,0,0,0.183529526,0,0,0,0.249880831,0,0.28832663,0.526225058,0,0,0,0,0.192070522,0,0,0,0,0,0,0,0,0.231617282,0.175902744,0,0,0.2521958,0,0,0,0,0,0,0,0.149288542,0,0.420585756,0,0.25426289,0.158964648,0,0.228636508
1415,2,2,0,0,0,0,0,0.339346328,0,0,0.298795359,0.157490878,0,0,0.251725701,0,0.211169757,0,0,0,0,0,0.232250885,0,0.173171436,0,0,0,0,0.216918329,0,0,0.19875608,0,0,0,0.216414976,0,0,0.423529286,0,0.192926356,0,0.46094735,0.128107908,0,0,0,0,0,0,0
1416,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,0,2,0,0,0,0,0,0.323285115,0,0,0,0,0,0,0,0,0,0,0.3226449,0,0,0,0,0.235528785,0.247462885,0,0,0,0,0.309977423,0,0,0,0,0,0,0,0,0,0,0,0.275692769,0,0.219565389,0.183066869,0,0.257874168,0.48760262,0,0.194932309,0,0.280368265
1418,2,3,0,0,0,0,0,0.337013977,0,0,0,0.234612648,0,0,0,0.319432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323141151,0,0,0,0,0,0,0.322391312,0,0,0.315463755,0,0,0,0.228889613,0.572523361,0,0,0,0,0.203210447,0,0
1419,0,1,0,0,0,0,0,0.258208005,0,0,0,0.359503568,0,0,0,0,0,0,0,0,0.595381689,0,0,0,0,0,0,0,0,0,0,0,0,0.516845973,0,0,0,0,0,0,0,0,0,0,0.292431223,0,0,0,0,0.311385091,0,0
1420,2,2,0.104765449,0.213569422,0,0.107185367,0,0.268325701,0.120734608,0.107508895,0,0,0.062246889,0.068708486,0.175626083,0,0.05893227,0,0,0.097788178,0.048526376,0,0.032407746,0.114993061,0,0,0,0.200844841,0,0,0.037115821,0.069048725,0.027733959,0.04212535,0,0.036675106,0,0,0.110025319,0.029549144,0.493083266,0.053840987,0.03057111,0.128639034,0.160882905,0.162664916,0,0.523740735,0.274009993,0.171310497,0,0.08213112
1421,0,3,0,0,0,0,0,0.286269386,0,0,0,0.199286746,0,0,0,0,0,0,0.285702475,0,0,0,0,0,0.219128704,0,0.302482566,0,0,0.274485408,0,0,0.251503153,0,0,0,0,0,0,0,0.235341341,0,0,0.194425435,0.324211897,0,0.228347909,0,0,0.517838433,0,0
1422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611568513,0,0,0,0,0,0,0,0.791191477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,1,0,0,0,0.087926896,0,0.050864679,0.217202572,0.030767317,0.027396952,0,0.016800645,0.380703391,0,0,0,0.090107776,0,0,0,0,0,0,0.316485081,0,0,0,0.798441558,0.023997359,0.023140184,0.113500603,0,0.021202691,0.0644099,0.025883699,0,0,0,0.028038223,0,0.019840188,0.020580794,0,0.016390818,0.02733232,0.099486234,0,0.018200058,0.023275713,0.029103858,0.127673433,0
1424,2,2,0,0,0,0.16490421,0,0.036425109,0,0,0,0.101429516,0.646424291,0.079280775,0,0.06904963,0.408001655,0,0.072705949,0.075223338,0,0,0,0.106149787,0.111528332,0.087066092,0,0,0,0,0,0,0.064002859,0,0.156266087,0,0.069689326,0,0,0.136383679,0,0.124251177,0.070550275,0.346343517,0.041252939,0,0.174330845,0.274695269,0,0.087853479,0,0.126358363
1425,0,3,0,0,0,0,0,0.11704348,0,0,0,0.162959892,0,0,0,0,0,0,0,0,0,0,0,0.34108726,0.179184972,0,0,0,0.232765291,0.224451015,0,0,0.411316131,0,0.251062073,0,0.223930183,0,0,0,0,0.399251799,0,0.476954166,0.132556572,0,0,0,0,0.141148198,0,0
1426,0,1,0,0,0,0,0,0.257484057,0.109419887,0,0,0.059749269,0,0,0,0,0,0,0,0.354495586,0.329840219,0,0,0.125059695,0.065698197,0,0.090688983,0,0.170686858,0,0,0,0.150809122,0.286331596,0,0.398856903,0.246312107,0,0,0,0,0,0.083118357,0.408042407,0.145805661,0,0,0.129452192,0,0.103504016,0.272432189,0.07443415
1427,2,2,0.477564927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222879797,0,0,0,0,0.165224069,0,0,0,0,0,0,0.708194466,0,0,0,0,0,0,0,0,0,0,0,0.439793067,0,0,0,0,0,0,0,0
1428,2,2,0.118279404,0,0,0,0.112672908,0.320757562,0,0,0,0.074431909,0,0,0.237936631,0.101341227,0,0.350799711,0,0,0,0,0,0,0,0,0,0,0,0.102517971,0.251420895,0,0,0,0.229345137,0,0.102280082,0,0,0.100082283,0,0,0,0,0.242180786,0,0,0,0.515592035,0.451285945,0,0
1429,1,2,0,0,0,0,0,0.271751082,0,0.308497095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582914915,0,0,0,0,0,0.670217638,0,0,0,0,0,0,0.204937582,0,0,0,0
1430,2,2,0,0,0,0.249610058,0,0.110270969,0,0.250363482,0.582563314,0.15353051,0.108719012,0,0,0,0,0,0,0.113863084,0.084755074,0,0,0.160675429,0,0,0,0,0,0,0,0,0,0.220725559,0,0,0,0,0,0.103219736,0,0,0.106789623,0.149785357,0.124886424,0,0.17591923,0.498956593,0,0.199471366,0.116672705,0
1431,2,2,0,0,0,0.047205187,0,0.062561923,0.159517104,0,0,0.029035034,0,0.045389549,0,0,0.038931277,0,0,0.043066599,0,0,0.042817796,0.060772501,0.095777709,0,0.48477136,0.053072086,0.124417389,0.039991085,0,0,0.109928072,0.055656899,0.13419736,0,0.039898287,0,0,0.039040951,0.754335984,0,0.040391194,0.169960598,0.047235973,0,0,0.157267563,0.160901231,0.050297563,0,0.036171122
1432,1,0,0,0,0.688677446,0,0,0.113414302,0,0,0,0,0,0,0,0.107497492,0,0,0.113189703,0,0,0,0,0.165255569,0,0,0,0,0,0,0,0,0,0.151344973,0,0,0,0,0,0,0.652663283,0,0,0,0.064223189,0,0.090466951,0,0,0,0,0
1433,0,1,0,0,0,0,0,0.569209665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41469667,0,0,0,0,0,0.545778747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454040294,0,0,0,0,0
1434,2,3,0,0,0,0,0,0.316554485,0,0,0,0.22036975,0,0,0,0.300039877,0,0,0,0,0,0,0,0,0.242310835,0,0,0,0,0,0,0,0.556220504,0,0,0.367770173,0.302819535,0,0,0.296312537,0,0,0,0.214994151,0.179255511,0,0,0,0,0,0,0
1435,2,3,0,0,0,0,0,0.385877515,0,0,0.254824646,0.134314527,0,0,0,0,0,0,0.192556673,0,0,0,0,0,0.147687534,0,0.203866055,0,0,0.184996636,0,0,0.169507143,0,0,0,0.184567357,0,0,0.180601367,0.317228932,0,0,0.131038119,0.546277768,0,0,0,0,0.349010787,0,0
1436,2,2,0.191802984,0.195499818,0,0,0,0,0,0,0,0,0.170940981,0,0,0,0,0,0,0,0.266524045,0,0.17799482,0.505266096,0.132716905,0,0,0,0.172402232,0,0.203853234,0,0,0.231367343,0.185954107,0,0,0,0,0.324588728,0,0,0,0.471020758,0,0,0,0,0,0.104544214,0,0.150364401
1437,1,0,0,0.234891665,0,0,0,0,0,0.472969271,0,0,0,0,0.231792188,0.197448409,0,0.455654277,0,0,0,0,0.213859533,0,0,0,0,0,0,0.399482245,0,0,0,0,0,0,0,0,0,0,0.171256257,0,0,0,0,0,0,0.157099013,0.401821965,0,0,0
1438,2,2,0,0,0,0,0,0.217828044,0,0.123641309,0,0,0,0,0.242375911,0.103231991,0,0,0,0.337385802,0,0,0,0,0.083369685,0.13016733,0.460329946,0,0,0,0,0,0.095686864,0,0,0.253070676,0.104188362,0,0,0.101949559,0.268613829,0.278640806,0.105475516,0.147942163,0.246699251,0.224488622,0,0.246408325,0,0.262689011,0,0
1439,1,0,0,0,0,0,0,0,0,0,0.376880266,0,0.140668144,0,0,0.270465549,0.266355255,0,0,0,0.109661951,0.40116973,0,0.103946467,0,0,0,0,0,0,0.167751794,0,0.501394965,0,0,0,0.272971221,0.16408682,0.165759903,0.267105605,0,0,0,0,0,0,0,0.1075974,0.137604297,0,0,0
1440,0,3,0,0,0,0,0,0.444317998,0,0,0,0,0,0,0,0,0,0,0,0,0.195146324,0,0,0.36995094,0,0.151720429,0.402413514,0,0,0,0.447778089,0,0.11153069,0.254107391,0.136153795,0,0.242879731,0,0,0,0,0,0,0.172438418,0.071886925,0,0,0,0,0.229638782,0,0
1441,0,3,0.578901211,0,0,0,0.110292208,0.209320119,0,0,0,0.072859215,0,0,0,0.099199957,0,0.114462519,0.208905593,0,0.080442488,0,0,0.152499793,0.160226865,0,0,0.133176718,0,0.100351838,0,0,0.183899056,0,0,0.121593122,0.200237949,0.240731666,0.243186244,0,0.086040771,0,0.101355855,0.07108192,0.355595512,0,0.166967945,0.157856074,0.100939587,0.18932168,0,0
1442,2,3,0.359059523,0,0,0,0,0.324573436,0,0,0,0,0,0,0,0.30764048,0,0,0,0,0,0,0,0.236467389,0.248449047,0,0,0,0,0,0,0,0,0,0.348110292,0,0,0,0,0.303818719,0,0,0,0.220440377,0.367592814,0,0,0,0,0.195709132,0.343416414,0
1443,3,2,0,0,0,0,0,0.551709196,0,0,0,0,0,0,0,0,0,0,0.183538874,0,0,0,0.188796722,0.133982245,0,0,0,0,0,0.176332889,0,0,0,0.122704121,0,0,0,0,0,0,0.151186247,0.47048945,0,0.374704057,0.104138906,0,0.293387155,0,0.17736565,0.221777295,0,0
1444,0,1,0,0,0,0,0,0.104648102,0,0,0,0.145701781,0,0.227770977,0,0,0.195362487,0,0,0,0,0,0,0.15248237,0.160208559,0,0,0,0.416229011,0.200680745,0,0,0,0.558587899,0,0,0,0,0,0,0,0.17848471,0.202688549,0,0.118518295,0,0.166948869,0,0.201856109,0.126200033,0,0.363023293
1445,1,2,0,0.050674819,0,0,0,0.022470759,0,0,0,0,0,0.048908547,0,0,0.125848722,0,0,0.046405503,0,0.315910779,0,0.032742061,0,0,0,0,0,0.043091547,0.158520235,0,0,0,0,0,0,0,0.208850613,0,0,0.306603694,0,0,0.050898123,0.833682678,0.107545221,0,0.043343929,0,0,0
1446,2,2,0,0,0,0.282693797,0,0.41628823,0.106142986,0.283547081,0,0.115919802,0.410429378,0.181213754,0.092640265,0,0.233144517,0,0,0.085969793,0,0,0.08547313,0.060657207,0.127461342,0,0,0,0,0,0.195780686,0,0,0,0,0,0,0.095751674,0.290183968,0.233801309,0,0.142001781,0.080629133,0.169638161,0.141439081,0,0,0.188363047,0,0.200808567,0,0.072205
1447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75515619,0,0,0,0,0,0,0,0,0,0,0,0,0.65554491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491755832,0,0,0.466125952,0,0,0,0,0,0,0,0,0,0.426889214,0,0,0,0,0,0.598889303,0,0,0,0,0,0,0,0,0,0,0,0
1450,0,0,0,0,0,0,0,0.140842118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990032069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,0,3,0,0,0,0,0,0.260315152,0,0,0,0.362437354,0,0,0,0,0.485969784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504193574,0.353596221,0.294817655,0,0,0,0,0.313926199,0,0
1452,2,2,0,0,0,0.03810789,0,0.11784524,0,0,0,0.070318365,0,0,0,0,0.345713637,0,0,0.034766883,0,0,0.138264114,0.122651338,0.025773201,0,0,0.04284413,0,0.032284076,0.158350601,0,0.088742934,0,0,0,0.032209161,0,0.07823517,0.03151705,0,0,0.032607077,0.022867684,0.095331857,0.867490153,0,0.126959245,0,0,0,0.029200289
1453,2,3,0,0,0,0,0,0.321682473,0,0,0,0.223939605,0,0,0,0.304900339,0,0,0,0,0.247247504,0,0,0,0,0,0,0,0,0,0,0,0.282615467,0.214633536,0,0,0.307725025,0,0,0.301112618,0,0,0.311526691,0.218476923,0.364318679,0,0.256595792,0,0,0.193965959,0,0
1454,1,0,0.066203792,0,0.072678745,0,0.693722738,0.059845209,0,0,0,0,0.059002946,0,0.133178785,0,0,0,0,0.123589376,0.045997466,0.252404653,0.061437689,0.043600119,0,0,0.063234608,0.076151195,0,0,0,0.065450311,0.105154512,0.079860048,0,0,0,0,0.06952763,0,0.245992979,0,0,0,0,0,0,0.541577936,0.057717822,0,0.063319499,0
1455,0,1,0,0,0,0,0.296432698,0.140647578,0,0,0,0.19582393,0,0,0,0.266620023,0,0,0.561476191,0,0.216205517,0,0,0,0.215321113,0,0,0,0,0,0,0,0,0.18768624,0,0,0.269090069,0,0,0,0,0,0,0,0.318578376,0,0.224380125,0,0,0.339226966,0,0
1456,0,3,0,0,0,0,0.226276558,0.214721588,0,0,0,0.149478668,0,0,0,0.20351959,0.400853362,0,0,0,0.165036585,0,0,0.156435024,0,0,0,0,0,0.2058828,0,0,0.188644539,0.143266909,0,0,0,0,0,0,0,0,0,0.291664706,0.243181062,0,0.171276525,0,0,0.517885582,0.227187163,0.186216799
1457,0,1,0,0,0,0,0,0.261996765,0,0,0,0,0,0,0,0,0,0,0.522955843,0,0.402745264,0,0,0,0,0,0,0,0,0,0,0,0,0.349619869,0,0,0,0,0,0,0.43077376,0,0,0,0.296722151,0,0,0,0,0.315954134,0,0
1458,2,2,0.320920792,0,0,0.16416678,0,0.580195524,0,0,0,0,0,0.157852483,0,0,0.135392375,0,0.144761635,0,0,0,0,0.1056751,0.111029592,0,0,0.184570256,0,0.139078096,0,0,0,0,0,0.337032989,0,0,0,0.135773789,0.11924432,0,0.280939136,0.197025551,0.164273845,0.298968149,0,0.109386747,0,0,0,0
1459,0,2,0,0.157981568,0,0,0,0.280215362,0.357239204,0.079526478,0,0.097536115,0,0.152475118,0.155896946,0,0.065390066,0.076615082,0,0.072335869,0.215375579,0,0.071917972,0.102075197,0.21449457,0.083724035,0,0,0,0,0.164731885,0,0,0.327190111,0,0,0,0,0,0,0,0.05974088,0.067842183,0.237892158,0.079338866,0,0.055879702,0.422641619,0,0.042240599,0.074120788,0.425278213
1460,2,2,0.186411963,0,0,0,0,0.168507914,0,0.191293451,0,0.117306968,0.16613633,0,0,0.159716877,0.157289643,0,0,0,0.129516417,0,0,0.122766136,0.128986621,0,0,0,0,0,0,0,0.148043325,0,0.18072748,0,0,0,0,0,0.138529932,0.574804238,0,0.457781742,0.095421084,0,0,0,0.325035536,0.101605782,0,0.146138097
1461,0,3,0,0,0,0,0,0.134057539,0,0,0,0.186648604,0,0,0.596659964,0.254127548,0,0,0.267584119,0,0,0,0,0,0.205232248,0,0,0,0,0,0,0,0.235553611,0,0,0,0.25648186,0,0,0,0,0,0,0.182095583,0.151825697,0,0.213866799,0.404391073,0,0.161666247,0,0
1462,1,0,0,0.138120158,0,0.138638385,0,0,0,0,0,0,0,0,0,0,0,0.1339661,0,0,0,0.861051857,0,0.089242325,0,0,0,0,0,0,0,0,0,0.08173024,0,0,0,0,0,0,0.100701493,0,0,0,0,0.378716643,0,0.184753602,0,0,0,0
1463,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,2,3,0,0,0.302666327,0,0,0.249221827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363140221,0.190770157,0,0,0,0,0,0,0.54512788,0,0,0,0,0,0,0,0.233285438,0,0,0.241353688,0.169263863,0.282254007,0,0,0,0,0.30054824,0.263690299,0
1465,1,2,0.339089956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235594944,0,0,0.223315944,0,0,0.647764115,0,0,0,0,0,0,0.204518044,0,0,0,0.352519948,0,0,0.251990846,0,0,0,0,0,0.244502655,0,0,0,0,0.265830369
1466,0,1,0,0,0,0,0,0.161267039,0,0,0,0.22453245,0,0,0,0,0,0,0.32189535,0,0.495804108,0,0,0,0,0,0,0,0.320713032,0.309257301,0,0,0,0.215201745,0,0,0.308539679,0,0,0,0,0,0,0,0.182641578,0,0.25727509,0,0.311068585,0.194479454,0,0
1467,0,3,0,0,0,0,0,0.507535961,0,0,0,0.302847182,0,0,0,0.137445107,0,0,0,0,0.111455959,0,0,0,0,0,0.15322309,0,0.144191538,0,0,0.158591935,0,0.290262018,0,0,0.138718438,0,0,0,0,0,0,0.098486555,0.410575304,0,0.231340091,0,0,0.437186655,0.153428787,0
1468,2,2,0,0,0,0.395028246,0.073561589,0.209415346,0.177985416,0,0,0.048594907,0.206468029,0.303867516,0,0,0,0,0.069666877,0.072079041,0.053652723,0,0.143325256,0.152569171,0.160299758,0,0.442551626,0,0,0,0.082073503,0,0,0,0.149734244,0,0,0,0,0.130682911,0.459092875,0.178586313,0,0.047409505,0.158114349,0,0,0.157927889,0.067323672,0.042090624,0,0
1469,2,2,0.510312526,0,0,0,0,0.34597444,0,0,0,0,0,0,0,0,0,0,0,0,0.354557984,0,0,0,0.17655382,0,0,0,0,0,0,0,0,0.307788885,0,0.535933351,0,0,0,0,0,0,0,0.156650191,0,0.237702253,0,0,0,0,0,0
1470,2,2,0,0,0,0,0,0.30305405,0,0,0,0.105485704,0,0,0,0,0,0,0,0.156463071,0.232929562,0,0,0,0,0,0,0,0,0,0.356316403,0.165719044,0,0.202204247,0,0,0,0,0.352085488,0,0.124569985,0,0.146743191,0.411650133,0.171610611,0,0,0.228544312,0.146140518,0.091366758,0.160323865,0.394234382
1471,1,1,0,0,0,0.305720775,0,0.135059165,0,0,0,0,0,0,0,0,0,0,0.269583402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627642124,0,0,0,0.26159047,0,0,0,0,0,0,0.162874154,0.571599877,0
1472,0,1,0.42990271,0,0,0,0,0.194306223,0,0,0,0.270532978,0,0,0.432406654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259290668,0,0,0,0,0,0,0,0,0,0,0.220059818,0,0.309983685,0.293067076,0,0.468645897,0,0
1473,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205321943,0,0,0,0,0.152208174,0.71294014,0,0,0,0,0,0,0,0.53069352,0,0,0,0,0,0,0,0.339143326,0,0,0,0,0,0,0,0,0,0.172447443
1474,0,1,0,0,0,0.378093067,0,0.334062569,0,0,0,0.232558022,0,0,0,0,0,0,0.333401011,0,0.256762937,0,0,0,0,0,0,0,0,0,0,0.365350865,0,0.222893805,0,0,0,0,0,0,0,0,0,0,0.378339649,0,0,0.251928988,0,0.201430827,0,0.289714987
1475,1,0,0,0.12633197,0,0,0,0.224077778,0,0,0,0,0,0,0,0.212387668,0,0,0,0,0,0,0,0.08162573,0,0,0,0.712830262,0,0,0,0,0,0,0,0,0,0,0.520663122,0.104874608,0,0.191090218,0,0,0,0,0.178739657,0.084492687,0.108056113,0.067556464,0,0
1476,0,2,0,0.539963111,0,0,0,0.079812032,0,0,0,0.111122466,0,0,0.177612703,0,0.148997227,0,0,0,0,0,0.163871656,0,0.122186359,0,0,0,0,0,0,0.174574451,0,0,0,0.185449811,0,0,0,0,0,0,0.154584599,0.108411795,0.09039042,0,0,0.601892167,0.307899443,0.096249056,0,0.138433598
1477,0,2,0,0,0,0,0,0.117231054,0,0,0,0,0.115581141,0.12757915,0,0,0,0,0,0,0,0,0.12035057,0,0.089736067,0,0,0,0,0,0,0.512843651,0,0.078219106,0,0,0,0.134823289,0,0,0,0,0,0.079619756,0.265538015,0.120815655,0,0.088408291,0.339191117,0.212061604,0.124036855,0.610010156
1478,1,2,0,0,0,0,0,0.501754619,0,0.379734379,0,0,0.329795274,0,0,0,0,0,0,0,0,0,0,0.243701612,0,0,0,0,0,0,0,0.365832633,0,0,0,0.38862269,0,0,0.38862269,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,0,2,0,0,0,0,0,0.349476317,0,0,0,0.12164416,0,0.190162461,0,0,0.163105114,0,0,0,0,0,0,0,0.535022575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203009231,0,0,0.596056478,0,0.237353654,0.098949089,0,0,0.131776534,0,0.105362453,0,0.151541262
1480,2,3,0,0,0,0,0,0.249897978,0,0,0,0.3479335,0,0,0,0,0,0,0,0,0,0,0,0.728250877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339446168,0.283019776,0,0,0,0,0.301363643,0,0
1481,2,3,0.161827594,0.164946679,0.177654876,0,0,0.365711914,0,0.332130603,0,0.101836299,0,0,0,0.138653108,0.136545982,0,0,0,0,0,0.3003548,0.319726503,0.33592685,0,0.154569763,0,0,0,0.171994604,0,0,0,0,0,0,0,0,0.136930646,0.120260337,0.249498973,0.141666434,0.198704301,0.248510303,0,0,0,0,0.176411631,0,0.126865123
